entity_id,paper_id,paper_title,year,entity_type,entity,normalized_entity,section_type,section_heading,evidence_anchor,context_snippet,char_start,char_end
E00173,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"l from fake images. The proposed method can detect diffusion-model-generated images even under mild JPEG compression, and generalizes relatively well to unknown models. By pioneering this novel approach,",2007,2011
E00174,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ity of the proposed method and of the state of the art to distinguish real from fake images against JPEG compression and on unseen models. some extent, of DM-generated images [14], [15]. Can these artefac",5972,5976
E00175,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,rtefacts of DM-generated images lie at the same frequency spots as the artefacts caused by a common JPEG compression. It is thus crucial to be able to distinguish the artefacts that come from frequency-ba,6652,6656
E00176,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"be able to distinguish the artefacts that come from frequency-based methods from those coming from JPEG compression, lest natural but JPEG- compressed images be mistakenly detected as synthetic. In this",6791,6795
E00177,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ts that come from frequency-based methods from those coming from JPEG compression, lest natural but JPEG- compressed images be mistakenly detected as synthetic. In this paper, we propose a method based on",6826,6830
E00178,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"entic ones. Experiments show that the proposed method can reliably detect artefacts even under mild JPEG compression, and distinguish the artefacts caused by compression than those caused by diffusion pro",7240,7244
E00179,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"cross-difference filter [11] has been introduced and used to reveal periodic artefacts coming from JPEG com- pression [11], [43] and image demosaicing [4]. The cross- difference is an high-pass filter de",15195,15199
E00180,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"I be a 2-dimensional image, the cross-difference at location (x, y) is defined as C. Robustness to JPEG compression The proposed method analyses FFT peaks corresponding to periods 0, 2, 4, and 8, in both",15489,15493
E00181,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"sed method analyses FFT peaks corresponding to periods 0, 2, 4, and 8, in both directions. However, JPEG compression also leaves strong artefacts in these periods [2], [7], [8], [44]. To train the network",15615,15619
E00182,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"], [8], [44]. To train the network to only detect artefacts coming from diffusion methods, we apply JPEG compression to the training images. One model is trained for each JPEG quality factor, as well as w",15785,15789
E00183,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"diffusion methods, we apply JPEG compression to the training images. One model is trained for each JPEG quality factor, as well as without compression. At inference, the JPEG potential quantization table",15856,15860
E00184,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ne model is trained for each JPEG quality factor, as well as without compression. At inference, the JPEG potential quantization table of the tested image is estimated using a quantization table estimator",15927,15931
E00185,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ng uncompressed images is particularly useful, as we can then apply various post-processing such as JPEG compression on a clean image. On the other hand, as diffusion models are quite recent, the availabl",17435,17439
E00186,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,2 DALL·E 3 Firefly Overall Uncompressed 0.915 0.933 0.943 0.866 0.915 0.867 0.932 0.920 0.913 0.872 JPEG Q = 95 0.761 0.913 0.910 0.807 0.680 0.769 0.749 0.879 0.729 0.708 JPEG Q = 90 0.699 0.903 0.894 0.,26408,26412
E00187,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,867 0.932 0.920 0.913 0.872 JPEG Q = 95 0.761 0.913 0.910 0.807 0.680 0.769 0.749 0.879 0.729 0.708 JPEG Q = 90 0.699 0.903 0.894 0.804 0.684 0.753 0.749 0.848 0.534 0.609 JPEG Q = 80 0.580 0.913 0.904 0.,26480,26484
E00188,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,769 0.749 0.879 0.729 0.708 JPEG Q = 90 0.699 0.903 0.894 0.804 0.684 0.753 0.749 0.848 0.534 0.609 JPEG Q = 80 0.580 0.913 0.904 0.823 0.696 0.716 0.653 0.853 0.502 0.583 JPEG Q = 70 0.579 0.915 0.904 0.,26552,26556
E00189,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,753 0.749 0.848 0.534 0.609 JPEG Q = 80 0.580 0.913 0.904 0.823 0.696 0.716 0.653 0.853 0.502 0.583 JPEG Q = 70 0.579 0.915 0.904 0.806 0.687 0.707 0.610 0.848 0.524 0.598 TABLE 2: Study of the robustness,26624,26628
E00190,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,.848 0.524 0.598 TABLE 2: Study of the robustness of the proposed method (generic training) against JPEG compression on the different models. The model is trained at different quality factors. At inferenc,26779,26783
E00191,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"on the different models. The model is trained at different quality factors. At inference, the image JPEG quantization matrix is estimated to select the appropriate model. The Matthew’s Correlation Coeffic",26896,26900
E00192,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"Coefficient MCC score is displayed, by setting the optimal threshold per dataset. DM artefacts and JPEG compression artefacts lie at the very same frequencies, rendering synthetic images detection diffic",27092,27096
E00193,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"artefacts lie at the very same frequencies, rendering synthetic images detection difficult against JPEG compression. Despite that, the model still shows robustness against JPEG compression, even at a Q =",27208,27212
E00194,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"etection difficult against JPEG compression. Despite that, the model still shows robustness against JPEG compression, even at a Q = 70 quality factor. Glide SD1.3 SD1.4 SD2 SD XL Midjourney DALL·E 2 DALL·",27281,27285
E00195,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,t Glide images are better than results when the model belongs to the training set. A. Robustness to JPEG compression It was stated earlier that DM artefacts and JPEG compression artefacts lie at the very,28444,28448
E00196,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"to the training set. A. Robustness to JPEG compression It was stated earlier that DM artefacts and JPEG compression artefacts lie at the very same frequency, potentially rendering their distinction diffi",28505,28509
E00197,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ring their distinction difficult. To assess this, we test the proposed model on images at different JPEG compression levels, as seen in Table 2. The test images, both real and synthetic, are JPEG- compres",28681,28685
E00198,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"ifferent JPEG compression levels, as seen in Table 2. The test images, both real and synthetic, are JPEG- compressed at the mentioned quality factor. As can be seen, the model is very robust even against",28772,28776
E00199,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"pressed at the mentioned quality factor. As can be seen, the model is very robust even against mild JPEG compression, and can still distinguish real from fake images even at JPEG quality 70, albeit with r",28881,28885
E00200,P002,Unknown,Unknown,distortion,JPEG,jpeg,unknown,,P002:p1-p8:unknown,"robust even against mild JPEG compression, and can still distinguish real from fake images even at JPEG quality 70, albeit with reduced performance. VI. Discussion and limitations D ESPITE its simplicity",28955,28959
E00269,P002,Unknown,Unknown,model_backbone,CLIP,clip,references,REFERENCES,P002:p8-p9:references,"ient (mcc) over f1 score and accuracy in binary classification evaluation. BMC genomics, 2020. [13] clip-interrogator, 2022. [14] Riccardo Corvi, Davide Cozzolino, Giovanni Poggi, Koki Nagano, and Luisa V",6455,6459
E00270,P002,Unknown,Unknown,model_backbone,CLIP,clip,references,REFERENCES,P002:p8-p9:references,"hariwal, Alex Nichol, Casey Chu, and Mark Chen. Hierarchical text-conditional image generation with clip latents, 2022. [49] Robin Rombach, Andreas Blattmann, Dominik Lorenz, Patrick Esser, and Bj¨orn Omm",14474,14478
E00271,P002,Unknown,Unknown,model_backbone,CNN,cnn,references,REFERENCES,P002:p8-p9:references,"rocessing (ICASSP), pages 1–5. IEEE, 2023. [16] Davide Cozzolino and Luisa Verdoliva. Noiseprint: A cnn-based camera model fingerprint. IEEE Transactions on Information Forensics and Security, 15:144–159",7602,7605
E00272,P002,Unknown,Unknown,model_backbone,CNN,cnn,references,REFERENCES,P002:p8-p9:references,"tes, Inc., 2017. [53] Sheng-Yu Wang, Oliver Wang, Richard Zhang, Andrew Owens, and Alexei A. Efros. Cnn-generated images are surprisingly easy to spot... for now. In 2020 IEEE/CVF Conference on Computer",15570,15573
E00273,P002,Unknown,Unknown,model_backbone,CNN,cnn,references,REFERENCES,P002:p8-p9:references,"g Zuo, Yunjin Chen, Deyu Meng, and Lei Zhang. Beyond a gaussian denoiser: Residual learning of deep cnn for image denoising. IEEE transactions on image processing, 26(7):3142–3155, 2017. [55] Xu Zhang, S",15858,15861
E00490,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,ffusion [17] 3 Table 2: Results of cross-validation on different training and testing subsets using ResNet-50. Training Subset Testing Subset Avg Acc.(%) Midjourney SD V1.4 SD V1.5 ADM GLIDE Wukong VQDM Big,4006,4012
E00554,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"be directly utilized as the detector for the binary classification of real and fake images. We use ResNet-50 [23], DeiT-S [24] and Swin-T [25] as the fake image detector. ResNet [23] is based on convolutio",268,274
E00555,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"eal and fake images. We use ResNet-50 [23], DeiT-S [24] and Swin-T [25] as the fake image detector. ResNet [23] is based on convolutional neural network. DeiT-S [24] and Swin-T [25] are based on Transformer",340,346
E00556,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"out the necessity of specific GAN models to generate fake images as training data. CNNSpot [9] uses ResNet-50 as a binary classifier, with specific pre- and post- processing and data augmentation. However,",1430,1436
E00557,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"sted on images generated by the same generator. We perform our analysis with the most commonly used Resnet-50 [23]. Our GenImage dataset consists of eight distinct subsets, each corresponding to a specific",2031,2037
E00558,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"radation when training and testing are conducted using different generators. For instance, when the ResNet-50 is trained on Stable Diffusion V1.4 and tested on Midjourney, the binary classification accuracy",2640,2646
E00559,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"generators. We average sixty-four results for one method. For example, we respectively train eight ResNet-50 models using eight generators and average their evaluation results on Midjourney, yielding an ac",4153,4159
E00560,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"detectors, such as CNNSpot [9] and Spec [28]. In Table 3 and Table 4, current CNN-based models like ResNet perform similarly to Transformer- based models like DeiT-S and Swin-T. These backbone models share",5062,5068
E00561,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,subsets. Method Testing Subset Avg Acc.(%) Midjourney SD V1.4 SD V1.5 ADM GLIDE Wukong VQDM BigGAN ResNet-50 [23] 54.9 99.9 99.7 53.5 61.9 98.2 56.6 52.0 72.1 DeiT-S [24] 55.6 99.9 99.8 49.8 58.1 98.9 56.9,7358,7364
E00562,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,t column. Method Testing Subset Avg Acc.(%) Midjourney SD V1.4 SD V1.5 ADM GLIDE Wukong VQDM BigGAN ResNet-50 [23] 59.0 72.3 72.4 59.7 73.1 71.4 60.9 66.6 66.9 DeiT-S [24] 60.7 74.2 74.2 59.5 71.1 73.1 61.7,8095,8101
E00563,P003,Unknown,Unknown,model_backbone,ResNet,resnet,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"ion artifacts. To introduce blurring effects, we incorporate Gaussian Blurring. As baseline models, ResNet-50, DeiT-S, and Swin-T all present similar results. They all detect images well for the low resolut",9442,9448
E00225,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,d to detect synthetic images produced by diffusion models. Our approach capitalizes on the inherent frequency artefacts left behind during the diffusion process. Spectral analysis is used to highlight the arte,1713,1722
E00226,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"ethods is still lacking. It has been noted [21], [25], [38], [55] that GAN-generated images feature frequency artefacts. This is also true, to This work is licensed under a Creative Commons Attribution 4.0 Lic",4417,4426
E00227,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"t the cross-difference, a simple high-pass filter, can outperform the state of the art to highlight frequency artefacts in images, to a point they can be detected on individual images, • Based on this, we intr",5516,5525
E00228,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"st be extracted from a single image, which is a much more challenging undertaking. Furthermore, the frequency artefacts of DM-generated images lie at the same frequency spots as the artefacts caused by a commo",6541,6550
E00229,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"hallenging undertaking. Furthermore, the frequency artefacts of DM-generated images lie at the same frequency spots as the artefacts caused by a common JPEG compression. It is thus crucial to be able to distin",6600,6609
E00230,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"common JPEG compression. It is thus crucial to be able to distinguish the artefacts that come from frequency-based methods from those coming from JPEG compression, lest natural but JPEG- compressed images be",6744,6753
E00231,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"etic images generated by diffusion models. We set up a simple method to highlight and anal- yse the frequency artefacts in images, distinguishing DM- generated images from authentic ones. Experiments show that",7064,7073
E00232,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"and potential misuse mitigation cannot be overstated. domain to identify synthetic images by their frequency arte- facts. PatchForensics [10] investigates the unique properties of fake images, particularly fa",11078,11087
E00233,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"raining schemes are presented and discussed in the Experi- ments section. A S seen in Figure 1, the frequency artefacts from DM- generated images lie at very specific frequencies, corre- sponding to components",14612,14621
E00234,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"s of periods 2, 4, and 8. We propose to use a cross-difference filter on the image to highlight the frequency artefacts in an image, and extract the magnitude of the points corresponding to components of perio",14820,14829
E00235,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"x+1,y| . (1) We propose to use the cross-difference to dampen the low frequencies and highlight the frequency artefacts from DM- generated images, shown in Figure 2 For each colour channel of the image to anal",16293,16302
E00236,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"ct a simple fingerprint of the image. As the cross-difference acts as an high-pass filter, the high-frequency artefacts we expect to find in synthetic images are much more prominent on the cross-difference tha",16573,16582
E00237,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"and the DnCNN denoiser proposed in existing works [14], [21], [38], which used DnCNN [54] to reveal frequency artefacts on synthetic images, but had to aggregate the results over a large number of images. We i",27760,27769
E00238,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"ression It was stated earlier that DM artefacts and JPEG compression artefacts lie at the very same frequency, potentially rendering their distinction difficult. To assess this, we test the proposed model on i",28553,28562
E00239,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"s. It is not trained to work on GAN images, for which numerous tools already exists. Given that the frequency artefacts are usually stronger on GAN images than on DM images, it would be easy to adapt the propo",30387,30396
E00240,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"ains untested, and thus not suited for, digital art examination. Indeed, not only B. Ablation study Frequency artefacts on synthetic images were previously highlighted using denoising with DnCNN [14], [15], [2",30721,30730
E00241,P002,Unknown,Unknown,method_keyword,frequency,frequency,unknown,,P002:p1-p8:unknown,"her than on a single image. We propose the use of a cross-difference filter, that can highlight the frequency artefacts on single images. Table 3 shows that this filter indeed improves performance over using D",31035,31044
E00416,P003,Unknown,Unknown,dataset,GenImage,genimage,unknown,,P003:p1-p1:unknown,"GenImage: A Million-Scale Benchmark for Detecting AI-Generated Image Mingjian Zhu, Hanting Chen, Qiangyu Yan",0,8
E00418,P003,Unknown,Unknown,dataset,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,"generators poses an obstacle to the development of such detectors. In this paper, we introduce the GenImage dataset, which has the following advantages: 1) Plenty of Images, including over one million pairs",451,459
E00419,P003,Unknown,Unknown,dataset,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,advanced diffusion models and GANs. The aforemen- tioned advantages allow the detectors trained on GenImage to undergo a thorough evaluation and demonstrate strong applicability to diverse images. We conduct,838,846
E00420,P003,Unknown,Unknown,dataset,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,"ectors in handling degraded images such as low-resolution, blurred, and compressed images. With the GenImage dataset, researchers can effectively expedite the development and evaluation of superior AI-generat",1393,1401
E00427,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"✓ ✓ ✗ 7,000 7,000 DE-FAKE [11] General ✗ ✓ ✗ 20,000 60,000 CiFAKE [12] General ✗ ✓ ✓ 60,000 60,000 GenImage General ✓ ✓ ✓ 1,331,167 1,350,000 comprising solely 241 real images and 252 fake images. A larger d",2092,2100
E00428,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"e current state- of-the-art Diffusion and GAN models, subsequently constructing our dataset, namely GenImage. Our target is to be on par with awesome million-scale datasets like ImageNet [15] for complete and",3671,3679
E00429,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"1.3 million fake images, which equals the number of real images in ImageNet. In Table 1, we compare GenImage with the other datasets. Compared with the face forgery datasets, GenImage covers a broader range o",4000,4008
E00430,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,". In Table 1, we compare GenImage with the other datasets. Compared with the face forgery datasets, GenImage covers a broader range of image content, such as basketball and guitar. Besides, GenImage employs s",4075,4083
E00431,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"datasets, GenImage covers a broader range of image content, such as basketball and guitar. Besides, GenImage employs state-of-the-art diffusion generators, such as Midjourney [16] and Stable Diffusion [17]. T",4165,4173
E00432,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"Diffusion [17]. The richer image content and generator categories ensure the diversity of images in GenImage. Compared with general fake image detection datasets, GenImage also demonstrates the advantages of",4356,4364
E00433,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"es ensure the diversity of images in GenImage. Compared with general fake image detection datasets, GenImage also demonstrates the advantages of the dataset scale. We perform a comprehensive analysis of GenIm",4419,4427
E00434,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,Image also demonstrates the advantages of the dataset scale. We perform a comprehensive analysis of GenImage using existing SOTA detection methods and then propose two tasks resembling real-world detection pr,4522,4530
E00435,P003,Unknown,Unknown,dataset,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"detectors on the degraded images, such as low resolution, JPEG compression, and Gaussian Blur. The GenImage is promising to significantly contribute to the advancement of detectors specifically designed for",4971,4979
E00436,P003,Unknown,Unknown,dataset,CIFAKE,cifake,introduction,"1
Introduction",P003:p1-p2:introduction,"62,000 362,000 IEEE VIP Cup [10] General ✓ ✓ ✗ 7,000 7,000 DE-FAKE [11] General ✗ ✓ ✗ 20,000 60,000 CiFAKE [12] General ✗ ✓ ✓ 60,000 60,000 GenImage General ✓ ✓ ✓ 1,331,167 1,350,000 comprising solely 241 r",2052,2058
E00437,P003,Unknown,Unknown,dataset,CIFAKE,cifake,introduction,"1
Introduction",P003:p1-p2:introduction,"oyed diffusion models to generate more general images. Based on a small-scale Cifar10 dataset [14], CiFAKE [12] generates fake images only with Stable Diffusion V1.4. However, existing diffusion model datas",3353,3359
E00438,P003,Unknown,Unknown,dataset,ImageNet,imagenet,introduction,"1
Introduction",P003:p1-p2:introduction,"g our dataset, namely GenImage. Our target is to be on par with awesome million-scale datasets like ImageNet [15] for complete and comprehensive AI-generated image detector training and validation. We use the",3749,3757
E00439,P003,Unknown,Unknown,dataset,ImageNet,imagenet,introduction,"1
Introduction",P003:p1-p2:introduction,"comprehensive AI-generated image detector training and validation. We use the 1000 class labels in ImageNet to generate 1.3 million fake images, which equals the number of real images in ImageNet. In Table 1",3879,3887
E00260,P002,Unknown,Unknown,benchmark,Synthbuster,synthbuster,unknown,,P002:p1-p8:unknown,", XXXX; date of current version XX Month, XXXX. Digital Object Identifier 10.1109/XXXX.2022.1234567 Synthbuster: Towards Detection of Diffusion Model Generated Images Quentin Bammey1 1Universit´e Paris-Saclay, E",516,527
E00417,P003,Unknown,Unknown,benchmark,GenImage,genimage,unknown,,P003:p1-p1:unknown,"GenImage: A Million-Scale Benchmark for Detecting AI-Generated Image Mingjian Zhu, Hanting Chen, Qiangyu Yan",0,8
E00422,P003,Unknown,Unknown,benchmark,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,"generators poses an obstacle to the development of such detectors. In this paper, we introduce the GenImage dataset, which has the following advantages: 1) Plenty of Images, including over one million pairs",451,459
E00423,P003,Unknown,Unknown,benchmark,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,advanced diffusion models and GANs. The aforemen- tioned advantages allow the detectors trained on GenImage to undergo a thorough evaluation and demonstrate strong applicability to diverse images. We conduct,838,846
E00424,P003,Unknown,Unknown,benchmark,GenImage,genimage,abstract,Abstract,P003:p1-p1:abstract,"ectors in handling degraded images such as low-resolution, blurred, and compressed images. With the GenImage dataset, researchers can effectively expedite the development and evaluation of superior AI-generat",1393,1401
E00464,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"✓ ✓ ✗ 7,000 7,000 DE-FAKE [11] General ✗ ✓ ✗ 20,000 60,000 CiFAKE [12] General ✗ ✓ ✓ 60,000 60,000 GenImage General ✓ ✓ ✓ 1,331,167 1,350,000 comprising solely 241 real images and 252 fake images. A larger d",2092,2100
E00465,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"e current state- of-the-art Diffusion and GAN models, subsequently constructing our dataset, namely GenImage. Our target is to be on par with awesome million-scale datasets like ImageNet [15] for complete and",3671,3679
E00466,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"1.3 million fake images, which equals the number of real images in ImageNet. In Table 1, we compare GenImage with the other datasets. Compared with the face forgery datasets, GenImage covers a broader range o",4000,4008
E00467,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,". In Table 1, we compare GenImage with the other datasets. Compared with the face forgery datasets, GenImage covers a broader range of image content, such as basketball and guitar. Besides, GenImage employs s",4075,4083
E00468,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"datasets, GenImage covers a broader range of image content, such as basketball and guitar. Besides, GenImage employs state-of-the-art diffusion generators, such as Midjourney [16] and Stable Diffusion [17]. T",4165,4173
E00469,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"Diffusion [17]. The richer image content and generator categories ensure the diversity of images in GenImage. Compared with general fake image detection datasets, GenImage also demonstrates the advantages of",4356,4364
E00470,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"es ensure the diversity of images in GenImage. Compared with general fake image detection datasets, GenImage also demonstrates the advantages of the dataset scale. We perform a comprehensive analysis of GenIm",4419,4427
E00471,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,Image also demonstrates the advantages of the dataset scale. We perform a comprehensive analysis of GenImage using existing SOTA detection methods and then propose two tasks resembling real-world detection pr,4522,4530
E00472,P003,Unknown,Unknown,benchmark,GenImage,genimage,introduction,"1
Introduction",P003:p1-p2:introduction,"detectors on the degraded images, such as low resolution, JPEG compression, and Gaussian Blur. The GenImage is promising to significantly contribute to the advancement of detectors specifically designed for",4971,4979
E00541,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,"n of a detector’s capacity to discern between AI-generated and real images, we construct a dataset, GenImage, comprising over one million pairs of real and fake images. Considering that ImageNet is an awesome",153,161
E00542,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,"al and fake images. Considering that ImageNet is an awesome dataset that we want to be on par with, GenImage employs all the real images in ImageNet. Image generation in GenImage leverages 1000 distinct label",302,310
E00543,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,"at we want to be on par with, GenImage employs all the real images in ImageNet. Image generation in GenImage leverages 1000 distinct labels in ImageNet, ensuring a near-equal distribution of real and generate",372,380
E00544,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,"et, ensuring a near-equal distribution of real and generated images across each class. Our dataset, GenImage, comprises 2,681,167 images, segregated into 1,331,167 real and 1,350,000 fake images. The real ima",521,529
E00545,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"2.1
Dataset Details",P003:p2-p4:dataset,y SD V1.4 SD V1.5 ADM Samoyed Brambling Corn Candle Lighthouse Figure 1: Visualization of images on GenImage dataset. SD is short for Stable Diffusion. With ImageNet [15] providing 1000 distinct image classes,852,860
E00639,P003,Unknown,Unknown,benchmark,GenImage,genimage,dataset,"3
GenImage Benchmark",P003:p4-p7:dataset,"3 GenImage Benchmark 3.1 Fake Image Detectors In order to evaluate our dataset, we investigate and select some",2,10
E00261,P002,Unknown,Unknown,robustness_condition,compressed,compressed,unknown,,P002:p1-p8:unknown,"t come from frequency-based methods from those coming from JPEG compression, lest natural but JPEG- compressed images be mistakenly detected as synthetic. In this paper, we propose a method based on spectral an",6832,6842
E00262,P002,Unknown,Unknown,robustness_condition,compressed,compressed,unknown,,P002:p1-p8:unknown,"nt JPEG compression levels, as seen in Table 2. The test images, both real and synthetic, are JPEG- compressed at the mentioned quality factor. As can be seen, the model is very robust even against mild JPEG co",28778,28788
E00263,P002,Unknown,Unknown,robustness_condition,robustness,robustness,unknown,,P002:p1-p8:unknown,"an image. Let I be a 2-dimensional image, the cross-difference at location (x, y) is defined as C. Robustness to JPEG compression The proposed method analyses FFT peaks corresponding to periods 0, 2, 4, and 8,",15475,15485
